	SNP	Chromosome	Position	trait1
8885	ENSG00000169427	chr8	140630248	0.0183081747682833
8886	ENSG00000169398	chr8	141667998	0.00365534023543738
8887	ENSG00000169398	chr8	141668487	0.00365534023543738
8888	ENSG00000169398	chr8	141668489	0.00365534023543738
8889	ENSG00000169398	chr8	141668500	0.00365534023543738
8890	ENSG00000169398	chr8	141668500	0.00365534023543738
8891	ENSG00000169398	chr8	141668500	0.00365534023543738
8892	ENSG00000169398	chr8	141668500	0.00365534023543738
8893	ENSG00000169398	chr8	141668503	0.00365534023543738
8894	ENSG00000169398	chr8	141668503	0.00365534023543738
8895	ENSG00000169398	chr8	141668503	0.00365534023543738
8896	ENSG00000169398	chr8	141668728	0.00365534023543738
8897	ENSG00000169398	chr8	141669169	0.00365534023543738
8898	ENSG00000169398	chr8	141669171	0.00365534023543738
8899	ENSG00000169398	chr8	141669433	0.00365534023543738
8900	ENSG00000169398	chr8	141678377	0.00365534023543738
8901	ENSG00000169398	chr8	141829082	0.00365534023543738
8902	ENSG00000169398	chr8	141840574	0.00365534023543738
8903	ENSG00000169398	chr8	141856705	0.00365534023543738
8904	ENSG00000169398	chr8	141856747	0.00365534023543738
8905	ENSG00000169398	chr8	141889260	0.00365534023543738
8906	ENSG00000169398	chr8	141889539	0.00365534023543738
8907	ENSG00000169398	chr8	141889569	0.00365534023543738
8908	ENSG00000169398	chr8	141889574	0.00365534023543738
8909	ENSG00000169398	chr8	141889578	0.00365534023543738
8910	ENSG00000169398	chr8	141889580	0.00365534023543738
8911	ENSG00000169398	chr8	141900641	0.00365534023543738
8912	ENSG00000169398	chr8	141900682	0.00365534023543738
8913	ENSG00000169398	chr8	141930968	0.00365534023543738
8914	ENSG00000169398	chr8	141930988	0.00365534023543738
8915	ENSG00000169398	chr8	141935686	0.00365534023543738
8916	ENSG00000169398	chr8	141935787	0.00365534023543738
8917	ENSG00000184428	chr8	144391525	0.000139964987549262
8918	ENSG00000184428	chr8	144391529	0.000139964987549262
8919	ENSG00000184428	chr8	144408481	0.000139964987549262
8920	ENSG00000184428	chr8	144425368	0.000139964987549262
8921	ENSG00000091879	chr8	6357171	0.000433239317395925
8922	ENSG00000091879	chr8	6357194	0.000433239317395925
8923	ENSG00000091879	chr8	6360600	0.000433239317395925
8924	ENSG00000091879	chr8	6365084	0.000433239317395925
8925	ENSG00000136573	chr8	11351677	0.00071607638255621
8926	ENSG00000136573	chr8	11407502	0.00071607638255621
8927	ENSG00000136573	chr8	11417841	0.00071607638255621
8928	ENSG00000136574	chr8	11534467	0.662634725944021
8929	ENSG00000136574	chr8	11534468	0.662634725944021
8930	ENSG00000136574	chr8	11550134	0.662634725944021
8931	ENSG00000136574	chr8	11561659	0.662634725944021
8932	ENSG00000136574	chr8	11561712	0.662634725944021
8933	ENSG00000136574	chr8	11561730	0.662634725944021
8934	ENSG00000136574	chr8	11565741	0.662634725944021
8935	ENSG00000136574	chr8	11614001	0.662634725944021
8936	ENSG00000079459	chr8	11660276	0.00991805248965503
8937	ENSG00000079459	chr8	11660292	0.00991805248965503
8938	ENSG00000079459	chr8	11660603	0.00991805248965503
8939	ENSG00000079459	chr8	11665451	0.00991805248965503
8940	ENSG00000079459	chr8	11665925	0.00991805248965503
8941	ENSG00000079459	chr8	11665998	0.00991805248965503
8942	ENSG00000079459	chr8	11666018	0.00991805248965503
8943	ENSG00000079459	chr8	11666299	0.00991805248965503
8944	ENSG00000079459	chr8	11666652	0.00991805248965503
8945	ENSG00000079459	chr8	11666764	0.00991805248965503
8946	ENSG00000079459	chr8	11679289	0.00991805248965503
8947	ENSG00000079459	chr8	11687788	0.00991805248965503
8948	ENSG00000164733	chr8	11700032	0.115060094601828
8949	ENSG00000164733	chr8	11700032	0.115060094601828
8950	ENSG00000164733	chr8	11700032	0.115060094601828
8951	ENSG00000164733	chr8	11701528	0.115060094601828
8952	ENSG00000164733	chr8	11701561	0.115060094601828
8953	ENSG00000164733	chr8	11701602	0.115060094601828
8954	ENSG00000164733	chr8	11701828	0.115060094601828
8955	ENSG00000164733	chr8	11701832	0.115060094601828
8956	ENSG00000164733	chr8	11701834	0.115060094601828
8957	ENSG00000164733	chr8	11701848	0.115060094601828
8958	ENSG00000164733	chr8	11701863	0.115060094601828
8959	ENSG00000164733	chr8	11701878	0.115060094601828
8960	ENSG00000164733	chr8	11703169	0.115060094601828
8961	ENSG00000164733	chr8	11704601	0.115060094601828
8962	ENSG00000164733	chr8	11704625	0.115060094601828
8963	ENSG00000164733	chr8	11705187	0.115060094601828
8964	ENSG00000164733	chr8	11705582	0.115060094601828
8965	ENSG00000164733	chr8	11705597	0.115060094601828
8966	ENSG00000164733	chr8	11705612	0.115060094601828
8967	ENSG00000164733	chr8	11705995	0.115060094601828
8968	ENSG00000164733	chr8	11706554	0.115060094601828
8969	ENSG00000164733	chr8	11706569	0.115060094601828
8970	ENSG00000164733	chr8	11706570	0.115060094601828
8971	ENSG00000164733	chr8	11706592	0.115060094601828
8972	ENSG00000164733	chr8	11708123	0.115060094601828
8973	ENSG00000164733	chr8	11708373	0.115060094601828
8974	ENSG00000164733	chr8	11708397	0.115060094601828
8975	ENSG00000164733	chr8	11708405	0.115060094601828
8976	ENSG00000164733	chr8	11708425	0.115060094601828
8977	ENSG00000164733	chr8	11710118	0.115060094601828
8978	ENSG00000164733	chr8	11710118	0.115060094601828
8979	ENSG00000164733	chr8	11710125	0.115060094601828
8980	ENSG00000164733	chr8	11710164	0.115060094601828
8981	ENSG00000164733	chr8	11710866	0.115060094601828
8982	ENSG00000164733	chr8	11710901	0.115060094601828
8983	ENSG00000038945	chr8	15996827	0.412406505819391
8984	ENSG00000038945	chr8	15998163	0.412406505819391
8985	ENSG00000038945	chr8	16032718	0.412406505819391
8986	ENSG00000038945	chr8	16225594	0.412406505819391
8987	ENSG00000038945	chr8	16325260	0.412406505819391
8988	ENSG00000155975	chr8	17104079	6.32427734717812e-06
8989	ENSG00000155975	chr8	17104400	6.32427734717812e-06
8990	ENSG00000155975	chr8	17104439	6.32427734717812e-06
8991	ENSG00000155975	chr8	17104442	6.32427734717812e-06
8992	ENSG00000155975	chr8	17104446	6.32427734717812e-06
8993	ENSG00000155975	chr8	17104602	6.32427734717812e-06
8994	ENSG00000155975	chr8	17104631	6.32427734717812e-06
8995	ENSG00000155975	chr8	17104752	6.32427734717812e-06
8996	ENSG00000155975	chr8	17133944	6.32427734717812e-06
8997	ENSG00000155975	chr8	17153472	6.32427734717812e-06
8998	ENSG00000155975	chr8	17153969	6.32427734717812e-06
8999	ENSG00000155975	chr8	17155615	6.32427734717812e-06
9000	ENSG00000171428	chr8	18027985	0.267981175653737
9001	ENSG00000171428	chr8	18028182	0.267981175653737
9002	ENSG00000171428	chr8	18067601	0.267981175653737
9003	ENSG00000171428	chr8	18067617	0.267981175653737
9004	ENSG00000171428	chr8	18067638	0.267981175653737
9005	ENSG00000171428	chr8	18067642	0.267981175653737
9006	ENSG00000171428	chr8	18068793	0.267981175653737
9007	ENSG00000171428	chr8	18069730	0.267981175653737
9008	ENSG00000171428	chr8	18079285	0.267981175653737
9009	ENSG00000156006	chr8	18248754	4.88527820588485e-06
9010	ENSG00000156006	chr8	18248796	4.88527820588485e-06
9011	ENSG00000175445	chr8	19796380	0.0618745049405233
9012	ENSG00000175445	chr8	19796443	0.0618745049405233
9013	ENSG00000175445	chr8	19796481	0.0618745049405233
9014	ENSG00000175445	chr8	19796766	0.0618745049405233
9015	ENSG00000175445	chr8	19796766	0.0618745049405233
9016	ENSG00000175445	chr8	19796882	0.0618745049405233
9017	ENSG00000036565	chr8	20002365	0.91355442861981
9018	ENSG00000036565	chr8	20002365	0.91355442861981
9019	ENSG00000036565	chr8	20002366	0.91355442861981
9020	ENSG00000036565	chr8	20002369	0.91355442861981
9021	ENSG00000036565	chr8	20003008	0.91355442861981
9022	ENSG00000036565	chr8	20003298	0.91355442861981
9023	ENSG00000036565	chr8	20005113	0.91355442861981
9024	ENSG00000036565	chr8	20028613	0.91355442861981
9025	ENSG00000036565	chr8	20028615	0.91355442861981
9026	ENSG00000168487	chr8	22022248	0.0257836841077703
9027	ENSG00000168487	chr8	22022652	0.0257836841077703
9028	ENSG00000168487	chr8	22022699	0.0257836841077703
9029	ENSG00000168487	chr8	22022699	0.0257836841077703
9030	ENSG00000168487	chr8	22022764	0.0257836841077703
9031	ENSG00000168487	chr8	22022799	0.0257836841077703
9032	ENSG00000168487	chr8	22022836	0.0257836841077703
9033	ENSG00000168487	chr8	22022847	0.0257836841077703
9034	ENSG00000168487	chr8	22022912	0.0257836841077703
9035	ENSG00000168487	chr8	22027671	0.0257836841077703
9036	ENSG00000168487	chr8	22028209	0.0257836841077703
9037	ENSG00000168487	chr8	22037209	0.0257836841077703
9038	ENSG00000168487	chr8	22049602	0.0257836841077703
9039	ENSG00000168487	chr8	22051727	0.0257836841077703
9040	ENSG00000168487	chr8	22055928	0.0257836841077703
9041	ENSG00000120910	chr8	22298331	0.00020037963427928
9042	ENSG00000120910	chr8	22298595	0.00020037963427928
9043	ENSG00000120910	chr8	22298636	0.00020037963427928
9044	ENSG00000120910	chr8	22298648	0.00020037963427928
9045	ENSG00000120910	chr8	22298877	0.00020037963427928
9046	ENSG00000120910	chr8	22333104	0.00020037963427928
9047	ENSG00000120910	chr8	22355511	0.00020037963427928
9048	ENSG00000120910	chr8	22368420	0.00020037963427928
9049	ENSG00000120889	chr8	22877645	0.00180876005060984
9050	ENSG00000120889	chr8	22877645	0.00180876005060984
9051	ENSG00000120889	chr8	22879823	0.00180876005060984
9052	ENSG00000120889	chr8	22879986	0.00180876005060984
9053	ENSG00000120889	chr8	22880398	0.00180876005060984
9054	ENSG00000120889	chr8	22885777	0.00180876005060984
9055	ENSG00000120889	chr8	22886052	0.00180876005060984
9056	ENSG00000120889	chr8	22900416	0.00180876005060984
9057	ENSG00000173535	chr8	22941867	0.0574822893483831
9058	ENSG00000173535	chr8	22941915	0.0574822893483831
9059	ENSG00000173535	chr8	22960102	0.0574822893483831
9060	ENSG00000173535	chr8	22960433	0.0574822893483831
9061	ENSG00000173535	chr8	22972019	0.0574822893483831
9062	ENSG00000104689	chr8	23049326	0.233336239740548
9063	ENSG00000134013	chr8	23174246	3.12330615337571e-09
9064	ENSG00000134013	chr8	23177397	3.12330615337571e-09
9065	ENSG00000134013	chr8	23177397	3.12330615337571e-09
9066	ENSG00000134013	chr8	23177439	3.12330615337571e-09
9067	ENSG00000134013	chr8	23177473	3.12330615337571e-09
9068	ENSG00000134013	chr8	23179249	3.12330615337571e-09
9069	ENSG00000134013	chr8	23188949	3.12330615337571e-09
9070	ENSG00000134013	chr8	23217602	3.12330615337571e-09
9071	ENSG00000134013	chr8	23217602	3.12330615337571e-09
9072	ENSG00000134013	chr8	23217678	3.12330615337571e-09
9073	ENSG00000134013	chr8	23217716	3.12330615337571e-09
9074	ENSG00000134013	chr8	23225577	3.12330615337571e-09
9075	ENSG00000134013	chr8	23261418	3.12330615337571e-09
9076	ENSG00000147437	chr8	25276775	0.0146207441643807
9077	ENSG00000147437	chr8	25276777	0.0146207441643807
9078	ENSG00000092964	chr8	26434577	0.00913437591145735
9079	ENSG00000092964	chr8	26477023	0.00913437591145735
9080	ENSG00000092964	chr8	26481364	0.00913437591145735
9081	ENSG00000092964	chr8	26484730	0.00913437591145735
9082	ENSG00000092964	chr8	26495045	0.00913437591145735
9083	ENSG00000120907	chr8	26613912	9.51438716275233e-19
9084	ENSG00000120907	chr8	26614060	9.51438716275233e-19
9085	ENSG00000120907	chr8	26614076	9.51438716275233e-19
9086	ENSG00000120907	chr8	26623370	9.51438716275233e-19
9087	ENSG00000120907	chr8	26627221	9.51438716275233e-19
9088	ENSG00000120907	chr8	26627542	9.51438716275233e-19
9089	ENSG00000120907	chr8	26627726	9.51438716275233e-19
9090	ENSG00000120907	chr8	26636569	9.51438716275233e-19
9091	ENSG00000120907	chr8	26711246	9.51438716275233e-19
9092	ENSG00000120907	chr8	26716630	9.51438716275233e-19
9093	ENSG00000120899	chr8	27169083	0.027165743078862
9094	ENSG00000120899	chr8	27169145	0.027165743078862
9095	ENSG00000120899	chr8	27238170	0.027165743078862
9096	ENSG00000120899	chr8	27279792	0.027165743078862
9097	ENSG00000120899	chr8	27288403	0.027165743078862
9098	ENSG00000120899	chr8	27288415	0.027165743078862
9099	ENSG00000120899	chr8	27289619	0.027165743078862
9100	ENSG00000120899	chr8	27294971	0.027165743078862
9101	ENSG00000120899	chr8	27310373	0.027165743078862
9102	ENSG00000120899	chr8	27311547	0.027165743078862
9103	ENSG00000120903	chr8	27317278	5.24965185613829e-06
9104	ENSG00000120903	chr8	27317294	5.24965185613829e-06
9105	ENSG00000120903	chr8	27318092	5.24965185613829e-06
9106	ENSG00000120903	chr8	27318614	5.24965185613829e-06
9107	ENSG00000120903	chr8	27318614	5.24965185613829e-06
9108	ENSG00000120903	chr8	27319119	5.24965185613829e-06
9109	ENSG00000120903	chr8	27321144	5.24965185613829e-06
9110	ENSG00000120903	chr8	27326865	5.24965185613829e-06
9111	ENSG00000120903	chr8	27327328	5.24965185613829e-06
9112	ENSG00000120903	chr8	27327348	5.24965185613829e-06
9113	ENSG00000120903	chr8	27327421	5.24965185613829e-06
9114	ENSG00000120903	chr8	27328518	5.24965185613829e-06
9115	ENSG00000120915	chr8	27348297	5.23717206260964e-12
9116	ENSG00000120915	chr8	27348711	5.23717206260964e-12
9117	ENSG00000120915	chr8	27348726	5.23717206260964e-12
9118	ENSG00000120915	chr8	27350358	5.23717206260964e-12
9119	ENSG00000120915	chr8	27362563	5.23717206260964e-12
9120	ENSG00000120915	chr8	27372979	5.23717206260964e-12
9121	ENSG00000120885	chr8	27454433	1.20975917249255e-05
9122	ENSG00000120885	chr8	27454451	1.20975917249255e-05
9123	ENSG00000120885	chr8	27454451	1.20975917249255e-05
9124	ENSG00000120885	chr8	27455324	1.20975917249255e-05
9125	ENSG00000120885	chr8	27455512	1.20975917249255e-05
9126	ENSG00000120885	chr8	27455512	1.20975917249255e-05
9127	ENSG00000120885	chr8	27455659	1.20975917249255e-05
9128	ENSG00000120885	chr8	27456053	1.20975917249255e-05
9129	ENSG00000120885	chr8	27461734	1.20975917249255e-05
9130	ENSG00000120885	chr8	27461826	1.20975917249255e-05
9131	ENSG00000120885	chr8	27461882	1.20975917249255e-05
9132	ENSG00000120885	chr8	27462657	1.20975917249255e-05
9133	ENSG00000120885	chr8	27463870	1.20975917249255e-05
9134	ENSG00000120885	chr8	27463880	1.20975917249255e-05
9135	ENSG00000120885	chr8	27463898	1.20975917249255e-05
9136	ENSG00000120885	chr8	27466057	1.20975917249255e-05
9137	ENSG00000120885	chr8	27466453	1.20975917249255e-05
9138	ENSG00000120885	chr8	27466453	1.20975917249255e-05
9139	ENSG00000120885	chr8	27467992	1.20975917249255e-05
9140	ENSG00000168078	chr8	27667136	1.97517466689234e-14
9141	ENSG00000168078	chr8	27667717	1.97517466689234e-14
9142	ENSG00000168078	chr8	27667810	1.97517466689234e-14
9143	ENSG00000168078	chr8	27678120	1.97517466689234e-14
9144	ENSG00000104687	chr8	30546678	0.420092653718563
9145	ENSG00000104687	chr8	30553921	0.420092653718563
9146	ENSG00000165392	chr8	30945159	0.88619896791451
9147	ENSG00000165392	chr8	30977471	0.88619896791451
9148	ENSG00000157168	chr8	32579270	0.00919243786861483
9149	ENSG00000157168	chr8	32579336	0.00919243786861483
9150	ENSG00000157168	chr8	32579362	0.00919243786861483
9151	ENSG00000157168	chr8	32579362	0.00919243786861483
9152	ENSG00000157168	chr8	32606341	0.00919243786861483
9153	ENSG00000188778	chr8	37820515	0.00312708531076095
9154	ENSG00000188778	chr8	37821479	0.00312708531076095
9155	ENSG00000187840	chr8	37887858	1.38691167674486e-07
9156	ENSG00000187840	chr8	37904856	1.38691167674486e-07
9157	ENSG00000147465	chr8	38001166	0.0496116596907277
9158	ENSG00000147465	chr8	38001169	0.0496116596907277
9159	ENSG00000147465	chr8	38001742	0.0496116596907277
9160	ENSG00000147465	chr8	38003880	0.0496116596907277
9161	ENSG00000077782	chr8	38269602	0.117646180961274
9162	ENSG00000077782	chr8	38273510	0.117646180961274
9163	ENSG00000077782	chr8	38274830	0.117646180961274
9164	ENSG00000077782	chr8	38274924	0.117646180961274
9165	ENSG00000077782	chr8	38275470	0.117646180961274
9166	ENSG00000077782	chr8	38279225	0.117646180961274
9167	ENSG00000077782	chr8	38279360	0.117646180961274
9168	ENSG00000077782	chr8	38280261	0.117646180961274
9169	ENSG00000077782	chr8	38280830	0.117646180961274
9170	ENSG00000077782	chr8	38281534	0.117646180961274
9171	ENSG00000077782	chr8	38282045	0.117646180961274
9172	ENSG00000077782	chr8	38282063	0.117646180961274
9173	ENSG00000077782	chr8	38282066	0.117646180961274
9174	ENSG00000077782	chr8	38282200	0.117646180961274
9175	ENSG00000077782	chr8	38283644	0.117646180961274
9176	ENSG00000077782	chr8	38283675	0.117646180961274
9177	ENSG00000077782	chr8	38283691	0.117646180961274
9178	ENSG00000077782	chr8	38283696	0.117646180961274
9179	ENSG00000077782	chr8	38285529	0.117646180961274
9180	ENSG00000077782	chr8	38285880	0.117646180961274
9181	ENSG00000077782	chr8	38287038	0.117646180961274
9182	ENSG00000077782	chr8	38287237	0.117646180961274
9183	ENSG00000077782	chr8	38314959	0.117646180961274
9184	ENSG00000077782	chr8	38322930	0.117646180961274
9185	ENSG00000077782	chr8	38323031	0.117646180961274
9186	ENSG00000168615	chr8	38854387	0.0502399410998703
9187	ENSG00000168615	chr8	38854504	0.0502399410998703
9188	ENSG00000168615	chr8	38874554	0.0502399410998703
9189	ENSG00000168615	chr8	38933406	0.0502399410998703
9190	ENSG00000168615	chr8	38947303	0.0502399410998703
9191	ENSG00000131203	chr8	39759793	0.000584528612242319
9192	ENSG00000131203	chr8	39759889	0.000584528612242319
9193	ENSG00000131203	chr8	39759893	0.000584528612242319
9194	ENSG00000131203	chr8	39759898	0.000584528612242319
9195	ENSG00000131203	chr8	39770802	0.000584528612242319
9196	ENSG00000131203	chr8	39771387	0.000584528612242319
9197	ENSG00000131203	chr8	39775403	0.000584528612242319
9198	ENSG00000131203	chr8	39780070	0.000584528612242319
9199	ENSG00000131203	chr8	39782238	0.000584528612242319
9200	ENSG00000104368	chr8	42032235	0.0755236040248291
9201	ENSG00000104368	chr8	42032750	0.0755236040248291
9202	ENSG00000104368	chr8	42032750	0.0755236040248291
9203	ENSG00000104368	chr8	42032754	0.0755236040248291
9204	ENSG00000104368	chr8	42033078	0.0755236040248291
9205	ENSG00000104368	chr8	42033264	0.0755236040248291
9206	ENSG00000104368	chr8	42033417	0.0755236040248291
9207	ENSG00000104368	chr8	42037600	0.0755236040248291
9208	ENSG00000104368	chr8	42037823	0.0755236040248291
9209	ENSG00000104368	chr8	42039857	0.0755236040248291
9210	ENSG00000104368	chr8	42042212	0.0755236040248291
9211	ENSG00000104368	chr8	42044918	0.0755236040248291
9212	ENSG00000104368	chr8	42044982	0.0755236040248291
9213	ENSG00000104365	chr8	42128819	0.102996016651827
9214	ENSG00000104365	chr8	42128827	0.102996016651827
9215	ENSG00000104365	chr8	42128833	0.102996016651827
9216	ENSG00000104365	chr8	42128835	0.102996016651827
9217	ENSG00000104365	chr8	42128835	0.102996016651827
9218	ENSG00000104365	chr8	42128835	0.102996016651827
9219	ENSG00000104365	chr8	42128835	0.102996016651827
9220	ENSG00000104365	chr8	42128836	0.102996016651827
9221	ENSG00000104365	chr8	42128836	0.102996016651827
9222	ENSG00000104365	chr8	42128836	0.102996016651827
9223	ENSG00000104365	chr8	42128851	0.102996016651827
9224	ENSG00000104365	chr8	42128887	0.102996016651827
9225	ENSG00000104365	chr8	42128906	0.102996016651827
